country,year,gender,employment_type,economic_activity,employees_thousands,data_quality,data_source,indicator
Uganda,2017,Female,Nature of job: Persons with formal main job,Economic activity (Broad sector): Non-agriculture,179.126,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with formal main job,Economic activity (Broad sector): Industry,5.09,Unreliable,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Female,Nature of job: Persons with formal main job,Economic activity (Broad sector): Services,174.036,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Aggregate): Total,3064.12,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Aggregate): Agriculture,986.013,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Aggregate): Manufacturing,242.908,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,Economic activity (Aggregate): Construction,241.927,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",43.115,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",631.33,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",918.092,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Aggregate): Total,2475.196,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Aggregate): Agriculture,912.034,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Aggregate): Manufacturing,190.401,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,Economic activity (Aggregate): Construction,232.325,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",37.51,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",529.706,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with informal main job,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",572.484,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Aggregate): Total,588.925,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Aggregate): Agriculture,73.979,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Aggregate): Manufacturing,52.506,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,Economic activity (Aggregate): Construction,9.601,Unreliable,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",5.605,Unreliable,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",101.625,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Total,Nature of job: Persons with formal main job,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",345.608,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Aggregate): Total,2050.307,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Aggregate): Agriculture,678.499,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Aggregate): Manufacturing,200.88,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,Economic activity (Aggregate): Construction,232.48,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",32.056,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",459.005,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",447.386,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Aggregate): Total,1660.673,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Aggregate): Agriculture,624.684,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Aggregate): Manufacturing,150.909,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,Economic activity (Aggregate): Construction,223.633,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",28.252,Unreliable,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",395.497,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with informal main job,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",237.697,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Uganda,2017,Male,Nature of job: Persons with formal main job,Economic activity (Aggregate): Total,389.634,Break in series,LFS - National Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
